repository_name	24pullrequests	Akavache	Archimedes	DownmarkerWPF	FRISCjs	Freezer	Hammer	JBDeviceOwner	LaHermosaVida	Lagrangian	MMMarkdown	MahApps.Metro	Mantle	ModernHttpClient	ObjectiveHaskell	RXCollections	ReactiveCocoa	ReactiveCocoaLayout	ReactiveUI	Rebel	Reducers	RestSharp	SeeGit	Shimmer	SpinKit	Twitter-Mentions-as-Comments	WP-Document-Revisions	WP-Resume	YouAreDaChef	ZeroClipboard	ace	advanced_js	android	apm	asciidag	asciidoctor	atom	atom-keymap	backbone-nested	bbqsql	benbalter.github.com	better_errors	biscotto	boom	bootstrap	bootstrap-expo	boxen	bracket-matcher	braythwayt.com	brightray	camo	cassanity	charlock_holmes	chef-logstash	choosealicense.com	cifrado	cloud9	cloud9ide-documentation	cocoa-clojure	code-guide	code52.github.com	contestrus	createsend-java	createsend-php	createsend-python	createsend-ruby	csgtool	curriculum	d3-tip	danishkhan.github.com	developer.github.com	discourse	dmca	do	docs	documentalist	dot-files	dotenv	dotfiles	dotjs	emacs.d	emoji	escape_utils	evaluator	event-app	eventmachine	execjs	faraday	faraday_middleware	feedback	find-and-replace	first-mate	fleet	flipper	fog	folsom	fooforge.github.com	fu2	gemoji	geo_pattern	gh	gifs	git	git-imerge	git-it	git-multimail	git-tfs	github-auth	github-gmail	github-ldap	github-notifications	github-services	gitignore	gitscm-next	gman	gollum	gopack	government.github.com	grit	grocer	guideguide-support	haacked.com	habari	hackerhours.org	hashie	heaven	hellogitworld	hinge	homebrew	homoiconic	hrt2	html-pipeline	html-proofer	http-request	httparty	hub	hubot	hubot-deploy	hubot-scripts	hyperloop	installfest	janky	jekyll	jekyll-auth	jglovier.github.io	jquery-pjax	json_builder	jsonp	jsos	learn.github.com	libchromiumcontent	libextobjc	libgit2	libgit2sharp	librarian-puppet	libssh	linguist	logging	magickly	make-me	many-branch-repo	markdown-preview	markup	mastahyeti.github.com	mathematical	maven-plugins	minitest-chef-handler	mongoid-locker	mongomapper	moonshine	msysgit	muan.github.com	mustache-rails	mygov	mysql2	nak	node-git	node-oniguruma	node-pathwatcher	node-sass	objective-c-conventions	objective-git	octokit	octokit.net	octokit.objc	octokit.rb	our-boxen	pages-gem	panino-docs	peek	plax	play	play-android	playground	pretzel	puppet-lint	puppet-nginx	puppet-ruby	pygments.rb	qu	raganwald.github.com	rails	rails-behaviors	ratchet	rbenv	rblineprof	recursiveuniverse.github.com	rspec-core	rspec-expectations	rspec-mocks	rspec-puppet	rspec-rails	rubinius	ruby	ruby-build	ruby.org.au	rugged	sales_engine_spec_harness	saywat	scribble	scriptular	scrolls	semver	settings-view	shareabouts	sheetsee.js	sinatra_auth_github	slash	splat	split	sprockets	sunspot	swordfish	swot	system	tabs	teach.github.com	teachers_pet	test	testing	text-buffer	todo	toml	tourist	toystore	training-kit	training-materials	training.github.com	tree-view	twui	useragent	vim-config	vim-mode	vim-vroom	vines	voze	warden-github	will_paginate	wishlist	word-to-markdown	wordpress-plugin-tests	xcconfigs	zensu	zepto
MMMarkdown	0.0	3.0	224.0	0.0	0.0	690.0	0.0	0.0	0.0	1.0	0.0	0.0	1637.0	0.0	258.0	1.0	20965.0	1305.0	4.0	14876.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	196.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	2.0	0.0	0.0	296.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	479.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	275.0	0.0	0.0	0.0	0.0	166.0	0.0	0.0	0.0	0.0	376.0	182.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	501.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	440.0	7168.0	2.0	3.0	5265.0	0.0	0.0	0.0	0.0	161.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2239.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	165.0	0.0	0.0
MahApps.Metro	0.0	31911.0	0.0	1156532.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21274.0	0.0	0.0	967.0	2901.0	864498.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	967.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	967.0	0.0	0.0	0.0	0.0	0.0	220476.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3868.0	0.0	31.0	0.0	0.0	1934.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	967.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22241.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10637.0	13538.0	0.0	0.0	4836.0	0.0	0.0	0.0	0.0	0.0	967.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20307.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1284176.0	0.0	1934.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	333615.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	162456.0	203070.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6769.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	967.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mantle	0.0	3666.0	212258.0	0.0	0.0	11535.0	7710.0	0.0	0.0	4642.0	1637.0	0.0	0.0	0.0	312990.0	2671.0	7478724.0	625162.0	5127.0	480867.0	2430.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1280.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	179170.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30796.0	0.0	82.0	0.0	0.0	358901.0	0.0	0.0	0.0	0.0	0.0	1222.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	382049.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	90.0	0.0	0.0	277649.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	457111.0	161264.0	61.0	0.0	0.0	216.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1222.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	256044.0	2273574.0	0.0	3666.0	569845.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1232.0	0.0	0.0	0.0	0.0	0.0	1222.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	1958857.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	180667.0	0.0	0.0
ModernHttpClient	0.0	121600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6080.0	0.0	380912.0	0.0	0.0	0.0	0.0	14896.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	608.0	0.0	0.0	13376.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	304.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	304.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	608.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1520.0	0.0	0.0	0.0	0.0	0.0	0.0	304.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6688.0	2128.0	0.0	0.0	1824.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6688.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2128.0	0.0	0.0	1216.0	0.0	20672.0	304.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68704.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	912.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ObjectiveHaskell	0.0	768.0	43124.0	0.0	0.0	378.0	0.0	0.0	0.0	256.0	258.0	0.0	312990.0	0.0	0.0	2.0	1529926.0	126598.0	1024.0	94034.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	258.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36968.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6400.0	0.0	0.0	0.0	0.0	75014.0	0.0	0.0	0.0	0.0	0.0	256.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79872.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	58112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95240.0	31864.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	256.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50798.0	446852.0	0.0	768.0	112584.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	256.0	0.0	0.0	0.0	0.0	0.0	256.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	398932.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37150.0	0.0	0.0
RXCollections	0.0	0.0	1796.0	0.0	0.0	189.0	89436.0	0.0	0.0	39672.0	1.0	0.0	2671.0	0.0	2.0	0.0	13488.0	5530.0	174.0	4846.0	28188.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	400.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	522.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	174.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	522.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	174.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2266.0	4580.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	225.0	11331.0	0.0	0.0	5191.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1204.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	882.0	0.0	0.0
ReactiveCocoa	4788.0	26006.0	1174012.0	0.0	0.0	576285.0	30840.0	0.0	0.0	19632.0	20965.0	0.0	7478724.0	6080.0	1529926.0	13488.0	0.0	3879575.0	49260.0	2664686.0	9720.0	490.0	394.0	1008.0	160.0	0.0	0.0	0.0	0.0	7.0	41.0	0.0	0.0	40.0	0.0	0.0	940.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	5.0	0.0	6227.0	0.0	2.0	0.0	1.0	0.0	6.0	0.0	537.0	0.0	0.0	0.0	1015704.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	149310.0	0.0	158.0	0.0	20.0	1753614.0	0.0	1.0	0.0	0.0	0.0	5964.0	0.0	0.0	0.0	0.0	298.0	0.0	0.0	9.0	0.0	0.0	0.0	15.0	324.0	0.0	0.0	0.0	291.0	27.0	0.0	1.0	0.0	54.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1858120.0	12.0	0.0	111.0	0.0	2.0	0.0	0.0	0.0	729.0	0.0	0.0	0.0	3.0	0.0	0.0	229.0	0.0	0.0	38.0	0.0	0.0	0.0	1.0	217.0	0.0	310.0	0.0	0.0	1352461.0	18.0	1.0	0.0	970.0	0.0	0.0	0.0	0.0	0.0	2228813.0	916417.0	3396.0	9.0	0.0	1161.0	0.0	0.0	0.0	0.0	0.0	216.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6424.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	140.0	2970.0	1346992.0	13681660.0	33.0	20345.0	3591769.0	1.0	0.0	0.0	0.0	0.0	1.0	95.0	0.0	1.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	226.0	195.0	1.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	419.0	0.0	0.0	0.0	6006.0	0.0	4520.0	2556.0	1176.0	0.0	5952.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	0.0	0.0	3.0	0.0	0.0	0.0	11347295.0	323.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	902356.0	0.0	3.0
ReactiveCocoaLayout	0.0	1494.0	101482.0	0.0	0.0	58599.0	15420.0	0.0	0.0	7332.0	1305.0	0.0	625162.0	0.0	126598.0	5530.0	3879575.0	0.0	2074.0	230724.0	4860.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	186.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	509.0	0.0	0.0	304.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87028.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12308.0	0.0	2.0	0.0	0.0	145314.0	0.0	0.0	0.0	0.0	0.0	492.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	92.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	154361.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	11.0	0.0	71.0	0.0	0.0	111757.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	628.0	185339.0	80830.0	398.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	683.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	114829.0	1201852.0	0.0	1476.0	320136.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	493.0	0.0	0.0	0.0	0.0	0.0	500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	976404.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76127.0	0.0	0.0
ReactiveUI	0.0	525812.0	742.0	26312.0	0.0	0.0	514.0	0.0	0.0	232.0	4.0	21274.0	5127.0	380912.0	1024.0	174.0	49260.0	2074.0	0.0	1661.0	162.0	75482.0	60914.0	85377.0	1.0	0.0	0.0	0.0	0.0	1078.0	1.0	0.0	0.0	2506.0	0.0	0.0	55154.0	0.0	0.0	0.0	462.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	309.0	0.0	0.0	0.0	1.0	0.0	80893.0	0.0	0.0	0.0	578.0	0.0	5028.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1420.0	0.0	0.0	0.0	1253.0	1228.0	0.0	413.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1390.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	176.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	393.0	0.0	25233.0	1386.0	0.0	12.0	0.0	308.0	240.0	0.0	0.0	103131.0	0.0	0.0	0.0	0.0	0.0	0.0	1256.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	154.0	0.0	0.0	0.0	0.0	1063.0	2772.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1537.0	30720.0	41369.0	0.0	0.0	8046.0	0.0	0.0	0.0	0.0	0.0	395.0	0.0	14.0	0.0	0.0	0.0	115.0	0.0	33046.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8771.0	0.0	867.0	12773.0	0.0	290452.0	3283.0	44.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	7590.0	0.0	0.0	0.0	4.0	126.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3696.0	4620.0	0.0	0.0	64526.0	0.0	0.0	0.0	4.0	0.0	283332.0	0.0	2.0	0.0	494.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1386.0	0.0	3.0	0.0	0.0	0.0	0.0	6243.0	3759.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	631.0	0.0	0.0
Rebel	0.0	1188.0	72638.0	0.0	0.0	28230.0	13878.0	0.0	0.0	6522.0	14876.0	0.0	480867.0	0.0	94034.0	4846.0	2664686.0	230724.0	1661.0	0.0	4374.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	930.0	0.0	248.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	387.0	2.0	0.0	1520.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60454.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9748.0	0.0	196.0	0.0	0.0	108192.0	0.0	0.0	0.0	0.0	0.0	366.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	179.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	91.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	5.0	119256.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	35.0	0.0	140.0	0.0	0.0	83204.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	3140.0	138821.0	62032.0	588.0	0.0	0.0	588.0	0.0	0.0	0.0	0.0	14.0	258.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1321.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	101430.0	944813.0	0.0	1098.0	224548.0	0.0	0.0	0.0	0.0	0.0	0.0	196.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	6.0	0.0	0.0	4.0	0.0	0.0	366.0	0.0	0.0	0.0	0.0	0.0	406.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	1.0	0.0	21.0	157.0	0.0	0.0	0.0	0.0	9.0	719393.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56999.0	0.0	0.0
Reducers	0.0	0.0	1620.0	0.0	0.0	0.0	83268.0	0.0	0.0	36936.0	0.0	0.0	2430.0	0.0	0.0	28188.0	9720.0	4860.0	162.0	4374.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	324.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	486.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	162.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	486.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	162.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2106.0	4212.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	162.0	9558.0	0.0	0.0	4536.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	486.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	810.0	0.0	0.0
